CRASH_RECORD_ID,RD_NO,CRASH_DATE_EST_I,CRASH_DATE,POSTED_SPEED_LIMIT,TRAFFIC_CONTROL_DEVICE,DEVICE_CONDITION,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,LANE_CNT,ALIGNMENT,ROADWAY_SURFACE_COND,ROAD_DEFECT,REPORT_TYPE,CRASH_TYPE,INTERSECTION_RELATED_I,NOT_RIGHT_OF_WAY_I,HIT_AND_RUN_I,DAMAGE,DATE_POLICE_NOTIFIED,PRIM_CONTRIBUTORY_CAUSE,SEC_CONTRIBUTORY_CAUSE,STREET_NO,STREET_DIRECTION,STREET_NAME,BEAT_OF_OCCURRENCE,PHOTOS_TAKEN_I,STATEMENTS_TAKEN_I,DOORING_I,WORK_ZONE_I,WORK_ZONE_TYPE,WORKERS_PRESENT_I,NUM_UNITS,MOST_SEVERE_INJURY,INJURIES_TOTAL,INJURIES_FATAL,INJURIES_INCAPACITATING,INJURIES_NON_INCAPACITATING,INJURIES_REPORTED_NOT_EVIDENT,INJURIES_NO_INDICATION,INJURIES_UNKNOWN,CRASH_HOUR,CRASH_DAY_OF_WEEK,CRASH_MONTH,LATITUDE,LONGITUDE,LOCATION
6fef76dcaed043b212bcb22216e82f17ae95ff8a610ca151e707595d588c529d13ea5bb2da9e232bb4936abda7ce2061400e90677ad7651b5f6d3f90cc3cb589,JB229112,,04/18/2018 05:30:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,2.0,STRAIGHT AND LEVEL,WET,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",04/18/2018 10:30:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,3116,N,LAWNDALE AVE,2523.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17,4,4,41.9379029111,-87.7198027209,POINT (-87.719802720919 41.937902911145)
7bdf7a5646f1cde67d451b6145152cecc0f2b2006153ae39821683dd57fc6bc4e620cd5f33afcdfc99cf7f6d2372485bcb8391308e9b563e66157986c5e00e1a,HZ105107,,01/05/2016 04:20:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DUSK,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN BARRIER,8.0,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,,,"OVER $1,500",01/05/2016 04:28:00 PM,FAILING TO YIELD RIGHT-OF-WAY,UNABLE TO DETERMINE,7100,S,STONY ISLAND AVE,324.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,7.0,0.0,16,3,1,41.7659281922,-87.5864700779,POINT (-87.586470077922 41.76592819222)
72459ce9ed7c826dc094c886318f98601603ecf106f433a14ba397c600a99c17b0b975a5febcd7b359b3f37c6417d37beafc18a03318b2b3615e0e23965ac1ef,JC473398,,10/15/2019 11:55:00 AM,30,NO CONTROLS,NO CONTROLS,CLOUDY/OVERCAST,DUSK,OTHER OBJECT,NOT DIVIDED,,STRAIGHT ON HILLCREST,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,N,,"$501 - $1,500",10/15/2019 11:55:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,3543,S,LEAVITT ST,912.0,,,,,,,1,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11,3,10,41.8292183557,-87.6799858486,POINT (-87.679985848562 41.829218355685)
60731e2192d96e419f579055c7c256c8f0ea8a7ac171007b08de04d91559d30419135e7b438bac4dfebc83233c2d6c997af0a9be9a58cc514e21b8df00ba5653,JE299861,,07/13/2021 10:30:00 AM,25,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,$500 OR LESS,07/13/2021 11:00:00 AM,IMPROPER BACKING,NOT APPLICABLE,7420,N,ROGERS AVE,2422.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10,3,7,42.0165446069,-87.6744541686,POINT (-87.674454168555 42.01654460686)
fcf7b00c6d6e991e4fa640e7b8772dfb0a117ce59ef698c7c8191887087139dcaef248b1ac6387dd9fbb7801a3d2b156c208415f82efa5c8193945590ed4ec85,JA367935,,07/29/2017 01:57:00 AM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,NOT DIVIDED,2.0,STRAIGHT AND LEVEL,DRY,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,$500 OR LESS,07/29/2017 02:06:00 AM,FOLLOWING TOO CLOSELY,FAILING TO REDUCE SPEED TO AVOID CRASH,5100,W,GRAND AVE,2522.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1,7,7,41.9169537061,-87.753437306,POINT (-87.75343730604 41.916953706087)
489f99e95e952616b445a8513af0d4dc9e5153dac7dce65181d936afecfa8e1ef48db6dfdcb0a609c759f060f2a4b84217ecaa775e1952380d7619f32d6cda7a,JF340232,,08/01/2022 01:30:00 PM,30,STOP SIGN/FLASHER,OTHER,CLEAR,DAYLIGHT,TURNING,FOUR WAY,,STRAIGHT AND LEVEL,DRY,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,,"$501 - $1,500",08/01/2022 03:35:00 PM,FAILING TO YIELD RIGHT-OF-WAY,IMPROPER TURNING/NO SIGNAL,3076,N,WESTERN AVE,1931.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,13,2,8,41.9375886908,-87.6882856461,POINT (-87.688285646139 41.937588690846)
afc9c5492b047e7a32991a05dd93cfc32dfa3277afbf5c7b02e018a14b74376dd79d05c21bce3ca289dc67bcab1a19396e3a25be5f9525553dbfae8947729aa6,JC453669,,09/29/2019 11:40:00 PM,35,TRAFFIC SIGNAL,FUNCTIONING IMPROPERLY,RAIN,"DARKNESS, LIGHTED ROAD",REAR END,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,Y,"OVER $1,500",09/29/2019 11:43:00 PM,UNABLE TO DETERMINE,WEATHER,2599,W,63RD ST,825.0,,,,,,,2,"REPORTED, NOT EVIDENT",1.0,0.0,0.0,0.0,1.0,1.0,0.0,23,1,9,41.7790787563,-87.6884602668,POINT (-87.688460266797 41.77907875635)
b5624ee3f585fc184efa07d5ea24238efe413175127111a481e1077e6a8faf78b3a09841cf65e8094c19d89ebcc85d23a9dbb246b0f8e34227ff9be1b8e338b3,JG406791,,09/01/2023 12:45:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,ONE-WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",09/01/2023 01:16:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,2554,S,KOLIN AVE,1013.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,7.0,0.0,12,6,9,41.8443086253,-87.7328102401,POINT (-87.732810240052 41.844308625295)
631e6d4ba65acb35f46cb29563ea4ee2729c9af9949cbddab7441b90ef04c9c934ce27b2666bf6f7851d111c6417506cd60cda928228a7071577bc74d9e3e3bd,JE252673,,06/03/2021 01:15:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",06/03/2021 06:30:00 PM,FOLLOWING TOO CLOSELY,FOLLOWING TOO CLOSELY,3458,S,PULASKI RD,1031.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,13,5,6,41.8303437258,-87.724354518,POINT (-87.724354517973 41.830343725803)
fce11df1b8851c210953c042b2213288fee61a4192caf5fe233dab4d48cea490e3da8c485bb797e4e86044a24391989c566071d173986b5161215e86997e18b4,JC356807,,07/17/2019 09:30:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",OTHER OBJECT,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",07/20/2019 11:00:00 AM,WEATHER,NOT APPLICABLE,7627,S,CONSTANCE AVE,414.0,,,,,,,1,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21,4,7,41.7561936179,-87.5796072743,POINT (-87.579607274261 41.756193617925)
7fc8cd3f29e73bc1810838422b017e73fc4d516a036a5664c2e2c131398427d9683020ba19bc42b14c6487fd015c8e7b29cb69fbecd939047e80044a2302e09f,JG175612,,03/06/2023 08:34:00 AM,35,STOP SIGN/FLASHER,NO CONTROLS,RAIN,DAYLIGHT,ANGLE,FOUR WAY,,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,,"OVER $1,500",03/06/2023 08:55:00 AM,DISREGARDING STOP SIGN,NOT APPLICABLE,7900,S,UNION AVE,621.0,Y,Y,,,,,2,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,2.0,0.0,8,2,3,41.7505854218,-87.6417470662,POINT (-87.641747066191 41.750585421837)
049b41c071e4d1e0180f975bd9657911720c2629d30b141699bbadadf9902bc650eed1ceefc0a9c394bdc292fdde2e24a0a89b58e3246a2d8036545f7359a923,JB231610,,04/20/2018 06:35:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,CENTER TURN LANE,4.0,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",04/20/2018 06:37:00 PM,FAILING TO YIELD RIGHT-OF-WAY,"VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.)",3950,W,71ST ST,833.0,,,,,,,2,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,5.0,0.0,18,6,4,41.7642142379,-87.7219936102,POINT (-87.721993610167 41.76421423789)
d6570606972ec269939e1c2b9cd63002e6a866c2e3904bc8bb19f7b08fd6a5712fa5af7e6569c3ed7771dce170c4116e4236fec359db01d1e51a2559c1d4e60a,JD279492,,06/28/2020 09:57:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,DARKNESS,REAR END,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",06/28/2020 09:59:00 PM,FOLLOWING TOO CLOSELY,FAILING TO REDUCE SPEED TO AVOID CRASH,737,N,CENTRAL AVE,1524.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,4.0,0.0,21,1,6,41.8940660776,-87.7652175631,POINT (-87.765217563059 41.894066077619)
ba84491b4bdac2b7dc34b626266257956d6453e8d44f8ad68febd7959824f9161197d5b4213d2037ff063e999d3ba1b82f81b9f0d7ecc12e0a27d98b06a73a8f,JC343355,,07/10/2019 05:20:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,N,"OVER $1,500",07/10/2019 08:50:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,2202,S,WESTERN AVE,1034.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,17,4,7,41.8519290483,-87.6857840966,POINT (-87.685784096596 41.851929048324)
f82fb669dfc990b7a4b7d7e6a6e3d9d3fd536c51ae7a81494eb64bc56d0db7044bdf8cafee245608c1008c61e70f3a957d092a6413630f693c5b9dc6127ed6d9,JD319666,,08/03/2020 04:00:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",08/03/2020 04:35:00 PM,FAILING TO YIELD RIGHT-OF-WAY,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,4700,S,KEDZIE AVE,821.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,16,2,8,41.8080472717,-87.7041188223,POINT (-87.704118822299 41.80804727165)
c4081936bee027c9c63a9aaebe468e6d0cdf3101f7d1563b1b3979fae322f08dad63f32cd0d2b03448e954a3827e289de6293730a0e137c68a7df62691cd81ad,HY507666,,11/18/2015 06:50:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DUSK,SIDESWIPE SAME DIRECTION,NOT DIVIDED,4.0,STRAIGHT AND LEVEL,DRY,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"$501 - $1,500",11/19/2015 04:28:00 PM,IMPROPER LANE USAGE,DISREGARDING TRAFFIC SIGNALS,7,S,DAMEN AVE,1223.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,18,4,11,41.8810658735,-87.6764909653,POINT (-87.676490965268 41.881065873474)
7060b1649cade4429f37291c8e3ae81638c4c493863b7fcb704b790fc9ff4ec81f81109878d8d1121e514fbdf800309c49bcffac19134bba197f46b976d7e8fa,JE207900,,04/23/2021 02:35:00 PM,15,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,ALLEY,,STRAIGHT AND LEVEL,DRY,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",04/23/2021 03:15:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,5327,W,MADISON ST,1522.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14,6,4,41.8802159029,-87.7586761356,POINT (-87.758676135629 41.880215902903)
fe22ecbc9c1c04c427f46c1c1fc2ad760175405aa5e593f37e5cbc6dd22196b46c8424867aa6966e82f4a638410677246ea0a33fc2b81c5a2b4903fe4ac165de,JF161227,,03/02/2022 05:30:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,NOT DIVIDED,,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",03/02/2022 05:45:00 PM,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,7600,S,STONY ISLAND AVE,411.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,5.0,0.0,17,4,3,41.7568971726,-87.5862342851,POINT (-87.58623428507 41.756897172602)
b0c62d928bdf71159d997ebbbc050684c77a1b758dce24e8bdd61150a45e24a15aad633c88651eaee34a0ec9a3ce91cfbcc72e093ae496da3d098a387496e8e5,JD215348,,04/22/2020 06:00:00 PM,35,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",04/23/2020 01:50:00 PM,IMPROPER LANE USAGE,UNABLE TO DETERMINE,104,W,76TH ST,623.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,18,4,4,41.75647652,-87.6273759711,POINT (-87.627375971071 41.756476520032)
0b507358e2abc09619881f4e7e5a4dde7f1ae3160ad75466be5874c74234c5dc524a014b0e6e0e76ee838edc936597dc326b27ec21894a18e1572365c24507af,JA394462,,08/17/2017 07:20:00 AM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,RAIN,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),2.0,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,,,$500 OR LESS,08/17/2017 07:21:00 AM,FOLLOWING TOO CLOSELY,UNABLE TO DETERMINE,3401,W,MADISON ST,1123.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7,5,8,41.8808066582,-87.7111353887,POINT (-87.711135388712 41.880806658244)
64192e6c5ffd8f32a7cc077d6388994ff644f62fea57e09cd22a9ae88e712ec7904fa80015ed2514d8d0abe479a76fc37f28e6d8933ee643879321dc43a3cd96,JF113071,,01/14/2022 06:30:00 PM,30,UNKNOWN,UNKNOWN,UNKNOWN,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,OTHER,,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",01/14/2022 07:30:00 PM,IMPROPER BACKING,NOT APPLICABLE,8801,S,GREENWOOD AVE,412.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18,6,1,41.7347070163,-87.5973599151,POINT (-87.597359915119 41.73470701625)
e344ad8259fc52194b944baa074462049bdecbd2eaaf83cfdbac7a3142d3effe2b55eb8a67232c1f008e27b6de384517b51da44441bc0881c808a0a290c4ccd2,JC418784,,09/03/2019 11:00:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",09/03/2019 05:20:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,5333,N,KEDZIE AVE,1712.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11,3,9,41.9785033353,-87.7086023412,POINT (-87.708602341188 41.978503335326)
ddd84f75694572e11eed8fbc002b5e54c95c89c510a1c06e0e016bf342bf2caa220c96e77e9a4291054272344b9c236bc9dd2451664e095ca80191a96b434515,JG104064,,01/04/2023 11:40:00 AM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,OTHER,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",01/04/2023 12:00:00 PM,IMPROPER TURNING/NO SIGNAL,UNABLE TO DETERMINE,1800,S,ASHLAND AVE,1234.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11,4,1,41.8577487693,-87.6662852177,POINT (-87.666285217697 41.857748769318)
9163f250331fd56b613a50ac6c94109f04145206b1ed6c8c27ed4f78c718cefb94bde91c1d94924640a4f188131cfae3418aa4f74f0d5ca96165d1e2cd826b73,JD156332,,02/18/2020 02:40:00 PM,20,STOP SIGN/FLASHER,NO CONTROLS,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,ON SCENE,NO INJURY / DRIVE AWAY,Y,,,$500 OR LESS,02/18/2020 02:44:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,1700,W,WRIGHTWOOD AVE,1931.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,14,3,2,41.9288537631,-87.6707608369,POINT (-87.670760836949 41.928853763142)
f0e3ca7e4bf799488bf75682230e807ff69811fb818c2ea90bb489d3d346dd414626f57e507c76ee2fc3bad67084b863f98c05f6eb5dbdab47aec1c1de4bd834,JC147366,,02/10/2019 02:48:00 PM,30,NO CONTROLS,NO CONTROLS,SNOW,DAYLIGHT,REAR END,NOT DIVIDED,4.0,STRAIGHT AND LEVEL,SNOW OR SLUSH,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,,"OVER $1,500",02/10/2019 02:49:00 PM,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,FAILING TO REDUCE SPEED TO AVOID CRASH,1930,W,63RD ST,714.0,,,,,,,3,"REPORTED, NOT EVIDENT",4.0,0.0,0.0,0.0,4.0,7.0,0.0,14,1,2,41.7794439377,-87.672637523,POINT (-87.672637522993 41.779443937662)
4cb71979e6a25ffc369fab4a7c829ac6c17f80a686af0bad508bacb21a743f965730520ef3f703ba6623024de601ec497480cf37edffe8e6f474a703be0a6fad,JF289175,,06/21/2022 10:10:00 PM,30,OTHER RAILROAD CROSSING,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",06/21/2022 11:00:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,2200,W,71ST ST,832.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,22,3,6,41.7648636311,-87.6787656657,POINT (-87.67876566573 41.764863631095)
e1a8a5352ce73211d79112e4da6b305e1a2af369969b9e601198deefc3b5c8939354654445a4a33f28d4796cbbc82ea6e523b9fdd7d7821d95843d3bbce9254c,JC330310,,07/01/2019 02:30:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,,"$501 - $1,500",07/01/2019 03:20:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,9000,S,JEFFERY BLVD,413.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14,2,7,41.7314909952,-87.5757300535,POINT (-87.575730053476 41.731490995184)
5274b4c57aa6db0bb1ab3ec78e3830196cb36c14ce4147e2798fe21c1dd10a34c69c0c57b1da22d1d17989b83412281cd236e504b6714bee88f574a5b40ca296,JD173359,,03/04/2020 06:40:00 AM,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,ANGLE,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,,"OVER $1,500",03/04/2020 08:00:00 AM,DISREGARDING STOP SIGN,NOT APPLICABLE,4400,N,GREENVIEW AVE,1912.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6,4,3,41.9617006998,-87.6678661899,POINT (-87.667866189871 41.961700699822)
9b62a47e6089ad924d10e8562529937cc6797554cf1dc2a1b04140b4279afa40b0450a964b90a1b175e5efb0e3e1d0e67e9def0ad4ce154b7d2d6d63e4453f91,JD330665,,08/12/2020 09:32:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",08/13/2020 09:15:00 AM,IMPROPER LANE USAGE,UNABLE TO DETERMINE,1,E,29TH ST,133.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9,4,8,41.8418440784,-87.6266332768,POINT (-87.626633276825 41.841844078362)
407e2db91e91215ee84a5c68d32189e349f4627798617a08ecd46a142df22142b1aa49e1918ea40296cd9182d9ff2f84179df125a80ae08dc3caf93a3b65a6cb,JG448969,,09/27/2023 06:30:00 PM,20,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,PARKING LOT,,STRAIGHT AND LEVEL,DRY,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,Y,Y,"OVER $1,500",10/03/2023 12:20:00 PM,UNABLE TO DETERMINE,FAILING TO REDUCE SPEED TO AVOID CRASH,4650,W,NORTH AVE,2533.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18,4,9,41.909764527,-87.7433762957,POINT (-87.743376295706 41.909764527033)
efbb858479d108e09fc8c0e088570fc0d71624a0e34992170498bf95a124c96a33c498c064a44f2818ffd534159a67eb2fd9a3eb3caa62f296ccf6c41ee31388,JG261775,,05/13/2023 01:15:00 PM,30,UNKNOWN,UNKNOWN,CLOUDY/OVERCAST,DAYLIGHT,ANGLE,OTHER,,STRAIGHT AND LEVEL,DRY,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",05/15/2023 05:45:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,4130,S,DR MARTIN LUTHER KING JR DR,213.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,13,7,5,41.8192799431,-87.6170156419,POINT (-87.617015641867 41.819279943084)
314ebc96b702d9f446c1938fc4dfdf00f44c01a03d4af3132bef04b2ffe65a1353224e9e60d124526669c50eec24385ac20a14177962c7944e84eeedfd51b322,JF241258,,05/13/2022 07:15:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"OVER $1,500",05/13/2022 07:20:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,6700,S,WESTERN AVE,832.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,19,6,5,41.7718840277,-87.6835884021,POINT (-87.683588402063 41.771884027712)
ac7c841367ce4185a66a5fc925633101de2f002c5307da7c11e19fcce4449fd003a2b983cf45a8a1e7d8d9a495892b31802057cec20bb53a047fa565fc7e7c40,JD168679,,02/29/2020 01:40:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,ONE-WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,Y,"OVER $1,500",02/29/2020 01:40:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,5101,S,WENTWORTH AVE,225.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,7,2,41.8018110912,-87.6305601801,POINT (-87.630560180083 41.801811091232)
